"Parlamentar","Data Desbloqueio","Ano de Exercicio","Unidade Orcamentaria Cod","Unidade Orcamentaria Desc","SubTítulo","Código da Emenda","Nota Dotação","Ds Observação","Código Unidade Gestora","Código Programa Trabalho","Código Natureza Despesa","Vl Solicitado"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","CONSTRUÇÃO DE UNIDADE DE ENSINO-CONTRUÇÃO DE UNIDADE DE ENSINO DA EDUCAÇÃO INFANTIL-REGIÃO VI - PLANALTINA","467","341 ","","160101","12 .365.6221.5023.0004","449051","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","34101","SECRETARIA DE ESTADO DE ESPORTE, TURISMO E LAZER D","REALIZAÇÃO DE EVENTOS- PARA PROMOÇÃO DE LAZER EM TODO O DF-DISTRITO FEDERAL                                                                                                                                                                               ","478","341 ","","190107","27 .812.6206.3678.0013","339039","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","59108","ADMINISTRAÇÃO REGIONAL DE PLANALTINA - RA VI      ","REALIZAÇÃO DE EVENTOS-APOIO À REALIZAÇÃO DA FESTA DO DIVINO DE PLANALTINA- PLANALTINA                                                                                                                                                                     ","475","341 ","","190108","13 .392.6219.3678.0019","339039","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","REALIZAÇÃO DE EVENTOS-APOIO À REALIZAÇÃO DA PAIXÃO DO CRISTO NEGRO-DISTRITO FEDERAL","465","341 ","","190114","13 .392.6219.3678.0020","339039","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","CONSTRUÇÃO DE ESPAÇO CULTURAL-CASA DA CULTURA DE- PLANALTINA                                                                                                                                                                                              ","4023","341 ","","190201","15 .392.6219.5968.0002","449051","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO-CONSTRUÇÃO DE UNIDADES BÁSICAS DE SAÚDE-DISTRITO FEDERAL","582","341 ","","190201","15 .451.6210.1110.0002","449051","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO-CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE EM PLANALTINA-REGIÃO VI - PLANALTINA","583","341 ","","190201","15 .451.6210.1110.0003","449051","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO- EM TODAS AS REGIOES ADMINISTRATIVAS-DISTRITO FEDERAL                                                                                                                                                                    ","470","341 ","","190201","15 .451.6210.1110.0076","449051","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","ELABORAÇÃO DE PROJETOS-REFORMA E AMPLIAÇÃO DO HOSPITAL REGIONAL DE PLANALTINA-REGIÃO VI - PLANALTINA","481","341 ","","190201","15 .451.6210.1968.0007","449051","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA- EM NOVA PETRÓPOLIS- SOBRADINHO                                                                                                                                                                                ","473","341 ","","190201","15 .752.6210.1836.0013","449051","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA- NA DF-440- SOBRADINHO                                                                                                                                                                                         ","474","341 ","","190201","15 .752.6210.1836.0014","449051","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE QUADRAS DE ESPORTES-IMPLANTAÇÃO DE COBERTURA E REFORMA DE QUADRAS DE ESPORTE-DISTRITO FEDERAL","471","341 ","","190201","27 .812.6206.3440.0009","449051","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","IMPLANTAÇÃO DE INFRA-ESTRUTURA ESPORTIVA-CONSTRUÇÃO DA VILA OLIMPICA DE PLANALTINA-REGIÃO VI - PLANALTINA","472","341 ","","190201","27 .812.6206.3596.0001","449051","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","14101","SECRETARIA DE  ESTADO DA AGRICULTURA, ABASTECIMENT","MANUTENÇÃO DA INFRAESTRUTURA DO SETOR AGROPECU-MODERNIZAÇÃO E MELHORIA DA INFRAESTRUTURA DA SEAGRI-DISTRITO FEDERAL","482","341 ","","210101","15 .451.6207.4119.0001","449051","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","14101","SECRETARIA DE  ESTADO DA AGRICULTURA, ABASTECIMENT","MANUTENÇÃO DA INFRAESTRUTURA DO SETOR AGROPECU-MODERNIZAÇÃO E MELHORIA DA INFRAESTRUTURA DA SEAGRI-DISTRITO FEDERAL","482","341 ","","210101","15 .451.6207.4119.0001","449052","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","14101","SECRETARIA DE  ESTADO DA AGRICULTURA, ABASTECIMENT","APOIO A EVENTOS-APOIO AO EVENTO BRASILIA AGROECOLÓGICA 2017"" - ESPAÇO FÍSICO E ESTRUTURA DE APOIO, INFRAESTRUTURA DE ALOJAMENTO DOS AGRICULTORES""-DISTRITO FEDERAL","1036","341 ","","210101","20 .606.6210.4090.0014","339039","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","14101","SECRETARIA DE  ESTADO DA AGRICULTURA, ABASTECIMENT","APOIO A EVENTOS-APOIO AO EVENTO BRASILIA AGROECOLÓGICA 2017"" - ESPAÇO FÍSICO E ESTRUTURA DE APOIO, INFRAESTRUTURA DE ALOJAMENTO DOS AGRICULTORES""-DISTRITO FEDERAL","1036","341 ","","210203","20 .606.6210.4090.0014","339039","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","AQUISIÇÃO DE MATERIAL PERMANENTE PARA CASA DA CULTURA DE PLANALTINA","547","341 ","","230101","04 .122.6001.3467.0001","449052","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","REALIZAÇÃO DE EVENTOS-APOIO A PROJETOS, ATIVIDADES E EVENTOS CULTURAIS-DISTRITO FEDERAL","461","341 ","","230101","13 .392.6219.3678.0002","335039","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","REALIZAÇÃO DE EVENTOS-APOIO A PROJETOS, ATIVIDADES E EVENTOS CULTURAIS-DISTRITO FEDERAL","461","341 ","","230101","13 .392.6219.3678.0002","335041","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","REALIZAÇÃO DE EVENTOS-APOIO A PROJETOS, ATIVIDADES E EVENTOS CULTURAIS-DISTRITO FEDERAL","461","341 ","","230101","13 .392.6219.3678.0002","339039","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","REALIZAÇÃO DE EVENTOS-APOIO A REALIZAÇÃO DA VIA SACRA AO VIVO DE PLANALTINA-REGIÃO VI - PLANALTINA","463","341 ","","230101","13 .392.6219.3678.0005","335039","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","REALIZAÇÃO DE EVENTOS-APOIO A REALIZAÇÃO DA VIA SACRA AO VIVO DE PLANALTINA-REGIÃO VI - PLANALTINA","463","341 ","","230101","13 .392.6219.3678.0005","335041","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","REALIZAÇÃO DE EVENTOS-APOIO À REALIZAÇÃO DA PAIXÃO DO CRISTO NEGRO-DISTRITO FEDERAL","465","341 ","","230101","13 .392.6219.3678.0020","339039","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO A EVENTOS-APOIO À REALIZAÇÃO DA VIA SACRA DOS SURDOS-DISTRITO FEDERAL","540","341 ","","230101","13 .392.6219.4090.0028","339039","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO A EVENTOS-APOIO AO PROJETO DA REVISTA TRAÇOS-DISTRITO FEDERAL                                                                                                                                                                                       ","5106","341 ","","230101","13 .392.6219.4090.0066","335041","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","25101","SECRETARIA DE ESTADO DE TRABALHO, DESENVOLVIMENTO ","APOIO A EVENTOS-APOIO A AÇÕES DE ASSISTÊNCIA E ACOMPANHAMENTO SOCIAL DO PROJETO DA REVISTA TRAÇOS-DISTRITO FEDERAL                                                                                                                                        ","1031","341 ","","250101","08 .244.6219.4090.0033","335039","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","25101","SECRETARIA DE ESTADO DE TRABALHO, DESENVOLVIMENTO ","APOIO A EVENTOS-APOIO A ASSISTÊNCIA E ACOMPANHAMENTO SOCIAL DO PROJETO DA REVISTA TRAÇOS PELA ASSOCIAÇÃO TRAÇOS DE COMUNICAÇÃO E CULTURA-DISTRITO FEDERAL                                                                                                 ","1070","341 ","","250101","08 .244.6219.4090.0045","335039","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO A EVENTOS-APOIO À REALIZAÇÃO DA VIA SACRA DOS SURDOS-DISTRITO FEDERAL","540","341 ","","340101","13 .392.6219.4090.0028","339039","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","34101","SECRETARIA DE ESTADO DE ESPORTE, TURISMO E LAZER D","REALIZAÇÃO DE EVENTOS- PARA PROMOÇÃO DE LAZER EM TODO O DF-DISTRITO FEDERAL                                                                                                                                                                               ","478","341 ","","340101","27 .812.6206.3678.0013","335039","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","34101","SECRETARIA DE ESTADO DE ESPORTE, TURISMO E LAZER D","REALIZAÇÃO DE EVENTOS- PARA PROMOÇÃO DE LAZER EM TODO O DF-DISTRITO FEDERAL                                                                                                                                                                               ","478","341 ","","340101","27 .812.6206.3678.0013","335041","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","34101","SECRETARIA DE ESTADO DE ESPORTE, TURISMO E LAZER D","REALIZAÇÃO DE EVENTOS- PARA PROMOÇÃO DE LAZER EM TODO O DF-DISTRITO FEDERAL                                                                                                                                                                               ","478","341 ","","340101","27 .812.6206.3678.0013","339039","400000"
"CLÁUDIO ABRANTES","2017/02/14 00:00:00","2017","59108","ADMINISTRAÇÃO REGIONAL DE PLANALTINA - RA VI      ","REALIZAÇÃO DE EVENTOS-APOIO À REALIZAÇÃO DA FESTA DO DIVINO DE PLANALTINA- PLANALTINA                                                                                                                                                                     ","475","341 ","","340101","13 .392.6219.3678.0019","339039","400000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","CONSTRUÇÃO DE PRÉDIOS E PRÓPRIOS-CONSTRUÇÃO DO MUSEU DA EDUCAÇÃO NA CANDANGOLANDIA-REGIÃO XIX - CANDANGOLÂNDIA","466","339 ","","160101","12 .122.6002.1984.0005","449051","160000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","CONSTRUÇÃO DE PRÉDIOS E PRÓPRIOS-CONSTRUÇÃO DO MUSEU DA EDUCAÇÃO NA CANDANGOLANDIA-REGIÃO XIX - CANDANGOLÂNDIA","466","340 ","","160101","12 .122.6002.1984.0005","449051","150000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","CONSTRUÇÃO DE PRÉDIOS E PRÓPRIOS-CONSTRUÇÃO DO MUSEU DA EDUCAÇÃO NA CANDANGOLANDIA-REGIÃO XIX - CANDANGOLÂNDIA","466","375 ","","160101","12 .122.6002.1984.0005","449051","80000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","DESCENTRALIZAÇÃO DE RECURSOS FINANCEIROS PARA AS ESCOLAS- DA REGIÃO NORTE DO DISTRITO FEDERAL- REGIÃO NORTE                                                                                                                                               ","469","339 ","","160101","12 .122.6221.2387.0001","335043","160000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","DESCENTRALIZAÇÃO DE RECURSOS FINANCEIROS PARA AS ESCOLAS- DA REGIÃO NORTE DO DISTRITO FEDERAL- REGIÃO NORTE                                                                                                                                               ","469","340 ","","160101","12 .122.6221.2387.0001","335043","150000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","DESCENTRALIZAÇÃO DE RECURSOS FINANCEIROS PARA AS ESCOLAS- DA REGIÃO NORTE DO DISTRITO FEDERAL- REGIÃO NORTE                                                                                                                                               ","469","375 ","","160101","12 .122.6221.2387.0001","335043","80000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","DESCENTRALIZAÇÃO DE RECURSOS FINANCEIROS PARA AS ESCOLAS-SE-DISTRITO FEDERAL                                                                                                                                                                              ","5053","339 ","","160101","12 .122.6221.2387.0055","335043","160000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","DESCENTRALIZAÇÃO DE RECURSOS FINANCEIROS PARA AS ESCOLAS-SE-DISTRITO FEDERAL                                                                                                                                                                              ","5053","340 ","","160101","12 .122.6221.2387.0055","335043","150000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","DESCENTRALIZAÇÃO DE RECURSOS FINANCEIROS PARA AS ESCOLAS-SE-DISTRITO FEDERAL                                                                                                                                                                              ","5053","375 ","","160101","12 .122.6221.2387.0055","335043","80000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","MODERNIZAÇÃO DE SISTEMA DE INFORMAÇÃO- INTERNET NAS ESCOLAS-DISTRITO FEDERAL                                                                                                                                                                              ","468","339 ","","160101","12 .126.6221.1471.0002","339039","160000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","MODERNIZAÇÃO DE SISTEMA DE INFORMAÇÃO- INTERNET NAS ESCOLAS-DISTRITO FEDERAL                                                                                                                                                                              ","468","340 ","","160101","12 .126.6221.1471.0002","339039","150000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","MODERNIZAÇÃO DE SISTEMA DE INFORMAÇÃO- INTERNET NAS ESCOLAS-DISTRITO FEDERAL                                                                                                                                                                              ","468","375 ","","160101","12 .126.6221.1471.0002","339039","80000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","CONSTRUÇÃO DE UNIDADE DE ENSINO-CONTRUÇÃO DE UNIDADE DE ENSINO DA EDUCAÇÃO INFANTIL-REGIÃO VI - PLANALTINA","467","339 ","","160101","12 .365.6221.5023.0004","449051","160000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","CONSTRUÇÃO DE UNIDADE DE ENSINO-CONTRUÇÃO DE UNIDADE DE ENSINO DA EDUCAÇÃO INFANTIL-REGIÃO VI - PLANALTINA","467","340 ","","160101","12 .365.6221.5023.0004","449051","150000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","CONSTRUÇÃO DE UNIDADE DE ENSINO-CONTRUÇÃO DE UNIDADE DE ENSINO DA EDUCAÇÃO INFANTIL-REGIÃO VI - PLANALTINA","467","375 ","","160101","12 .365.6221.5023.0004","449051","80000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","34101","SECRETARIA DE ESTADO DE ESPORTE, TURISMO E LAZER D","REALIZAÇÃO DE EVENTOS- PARA PROMOÇÃO DE LAZER EM TODO O DF-DISTRITO FEDERAL                                                                                                                                                                               ","478","339 ","","190107","27 .812.6206.3678.0013","339039","160000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","34101","SECRETARIA DE ESTADO DE ESPORTE, TURISMO E LAZER D","REALIZAÇÃO DE EVENTOS- PARA PROMOÇÃO DE LAZER EM TODO O DF-DISTRITO FEDERAL                                                                                                                                                                               ","478","340 ","","190107","27 .812.6206.3678.0013","339039","150000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","34101","SECRETARIA DE ESTADO DE ESPORTE, TURISMO E LAZER D","REALIZAÇÃO DE EVENTOS- PARA PROMOÇÃO DE LAZER EM TODO O DF-DISTRITO FEDERAL                                                                                                                                                                               ","478","375 ","","190107","27 .812.6206.3678.0013","339039","80000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","59108","ADMINISTRAÇÃO REGIONAL DE PLANALTINA - RA VI      ","REALIZAÇÃO DE EVENTOS-APOIO À REALIZAÇÃO DA FESTA DO DIVINO DE PLANALTINA- PLANALTINA                                                                                                                                                                     ","475","339 ","","190108","13 .392.6219.3678.0019","339039","160000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","59108","ADMINISTRAÇÃO REGIONAL DE PLANALTINA - RA VI      ","REALIZAÇÃO DE EVENTOS-APOIO À REALIZAÇÃO DA FESTA DO DIVINO DE PLANALTINA- PLANALTINA                                                                                                                                                                     ","475","340 ","","190108","13 .392.6219.3678.0019","339039","150000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","59108","ADMINISTRAÇÃO REGIONAL DE PLANALTINA - RA VI      ","REALIZAÇÃO DE EVENTOS-APOIO À REALIZAÇÃO DA FESTA DO DIVINO DE PLANALTINA- PLANALTINA                                                                                                                                                                     ","475","375 ","","190108","13 .392.6219.3678.0019","339039","80000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","REALIZAÇÃO DE EVENTOS-APOIO À REALIZAÇÃO DA PAIXÃO DO CRISTO NEGRO-DISTRITO FEDERAL","465","339 ","","190114","13 .392.6219.3678.0020","339039","160000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","REALIZAÇÃO DE EVENTOS-APOIO À REALIZAÇÃO DA PAIXÃO DO CRISTO NEGRO-DISTRITO FEDERAL","465","340 ","","190114","13 .392.6219.3678.0020","339039","150000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","REALIZAÇÃO DE EVENTOS-APOIO À REALIZAÇÃO DA PAIXÃO DO CRISTO NEGRO-DISTRITO FEDERAL","465","375 ","","190114","13 .392.6219.3678.0020","339039","80000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","CONSTRUÇÃO DE ESPAÇO CULTURAL-CASA DA CULTURA DE- PLANALTINA                                                                                                                                                                                              ","4023","339 ","","190201","15 .392.6219.5968.0002","449051","160000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","CONSTRUÇÃO DE ESPAÇO CULTURAL-CASA DA CULTURA DE- PLANALTINA                                                                                                                                                                                              ","4023","340 ","","190201","15 .392.6219.5968.0002","449051","150000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","CONSTRUÇÃO DE ESPAÇO CULTURAL-CASA DA CULTURA DE- PLANALTINA                                                                                                                                                                                              ","4023","375 ","","190201","15 .392.6219.5968.0002","449051","80000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO-CONSTRUÇÃO DE UNIDADES BÁSICAS DE SAÚDE-DISTRITO FEDERAL","582","339 ","","190201","15 .451.6210.1110.0002","449051","160000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO-CONSTRUÇÃO DE UNIDADES BÁSICAS DE SAÚDE-DISTRITO FEDERAL","582","340 ","","190201","15 .451.6210.1110.0002","449051","150000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO-CONSTRUÇÃO DE UNIDADES BÁSICAS DE SAÚDE-DISTRITO FEDERAL","582","375 ","","190201","15 .451.6210.1110.0002","449051","80000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO-CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE EM PLANALTINA-REGIÃO VI - PLANALTINA","583","339 ","","190201","15 .451.6210.1110.0003","449051","160000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO-CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE EM PLANALTINA-REGIÃO VI - PLANALTINA","583","340 ","","190201","15 .451.6210.1110.0003","449051","150000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO-CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE EM PLANALTINA-REGIÃO VI - PLANALTINA","583","375 ","","190201","15 .451.6210.1110.0003","449051","80000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO- EM TODAS AS REGIOES ADMINISTRATIVAS-DISTRITO FEDERAL                                                                                                                                                                    ","470","339 ","","190201","15 .451.6210.1110.0076","449051","160000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO- EM TODAS AS REGIOES ADMINISTRATIVAS-DISTRITO FEDERAL                                                                                                                                                                    ","470","340 ","","190201","15 .451.6210.1110.0076","449051","150000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","EXECUÇÃO DE OBRAS DE URBANIZAÇÃO- EM TODAS AS REGIOES ADMINISTRATIVAS-DISTRITO FEDERAL                                                                                                                                                                    ","470","375 ","","190201","15 .451.6210.1110.0076","449051","80000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","ELABORAÇÃO DE PROJETOS-REFORMA E AMPLIAÇÃO DO HOSPITAL REGIONAL DE PLANALTINA-REGIÃO VI - PLANALTINA","481","339 ","","190201","15 .451.6210.1968.0007","449051","160000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","ELABORAÇÃO DE PROJETOS-REFORMA E AMPLIAÇÃO DO HOSPITAL REGIONAL DE PLANALTINA-REGIÃO VI - PLANALTINA","481","340 ","","190201","15 .451.6210.1968.0007","449051","150000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","ELABORAÇÃO DE PROJETOS-REFORMA E AMPLIAÇÃO DO HOSPITAL REGIONAL DE PLANALTINA-REGIÃO VI - PLANALTINA","481","375 ","","190201","15 .451.6210.1968.0007","449051","80000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA- EM NOVA PETRÓPOLIS- SOBRADINHO                                                                                                                                                                                ","473","339 ","","190201","15 .752.6210.1836.0013","449051","160000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA- EM NOVA PETRÓPOLIS- SOBRADINHO                                                                                                                                                                                ","473","340 ","","190201","15 .752.6210.1836.0013","449051","150000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA- EM NOVA PETRÓPOLIS- SOBRADINHO                                                                                                                                                                                ","473","375 ","","190201","15 .752.6210.1836.0013","449051","80000"
"CLÁUDIO ABRANTES","2017/02/17 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA- NA DF-440- SOBRADINHO                                                                                                                                                                                         ","474","339 ","","190201","15 .752.6210.1836.0014","449051","160000"
